Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count,Run
Chena River Escapement,,,2015,07/29,Chena River,Chinook,73,73,Single Run
Chena River Escapement,,,2015,07/30,Chena River,Chinook,158,158,Single Run
Chena River Escapement,,,2015,07/31,Chena River,Chinook,197,197,Single Run
Chena River Escapement,,,2015,08/01,Chena River,Chinook,154,154,Single Run
Chena River Escapement,,,2015,08/02,Chena River,Chinook,112,112,Single Run
Chena River Escapement,,,2015,08/03,Chena River,Chinook,68,68,Single Run
Chena River Escapement,,,2015,08/04,Chena River,Chinook,66,66,Single Run
Chena River Escapement,,,2015,08/05,Chena River,Chinook,95,95,Single Run
Chena River Escapement,,,2015,08/06,Chena River,Chinook,21,21,Single Run
Chena River Escapement,,,2016,06/26,Chena River,Chinook,3,3,Single Run
Chena River Escapement,,,2016,06/27,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2016,06/28,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,06/29,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,06/30,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/01,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/02,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/03,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/04,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/05,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/06,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/07,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/08,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/09,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/10,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/11,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/12,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/13,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/14,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/15,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/16,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/17,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/18,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2016,07/19,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,06/24,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,06/25,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,06/26,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2017,06/27,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2017,06/28,Chena River,Chinook,12,12,Single Run
Chena River Escapement,,,2017,06/29,Chena River,Chinook,27,27,Single Run
Chena River Escapement,,,2017,06/30,Chena River,Chinook,33,33,Single Run
Chena River Escapement,,,2017,07/01,Chena River,Chinook,21,21,Single Run
Chena River Escapement,,,2017,07/02,Chena River,Chinook,30,30,Single Run
Chena River Escapement,,,2017,07/03,Chena River,Chinook,22,22,Single Run
Chena River Escapement,,,2017,07/04,Chena River,Chinook,69,69,Single Run
Chena River Escapement,,,2017,07/05,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,07/06,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,07/07,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,07/08,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,07/09,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,07/10,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,07/11,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,07/12,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,07/13,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,07/14,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,07/15,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,07/16,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,07/17,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,07/18,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,07/19,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,07/20,Chena River,Chinook,630,630,Single Run
Chena River Escapement,,,2017,07/21,Chena River,Chinook,266,266,Single Run
Chena River Escapement,,,2017,07/22,Chena River,Chinook,116,116,Single Run
Chena River Escapement,,,2017,07/23,Chena River,Chinook,176,176,Single Run
Chena River Escapement,,,2017,07/24,Chena River,Chinook,45,45,Single Run
Chena River Escapement,,,2017,07/25,Chena River,Chinook,37,37,Single Run
Chena River Escapement,,,2017,07/26,Chena River,Chinook,46,46,Single Run
Chena River Escapement,,,2017,07/27,Chena River,Chinook,90,90,Single Run
Chena River Escapement,,,2017,07/28,Chena River,Chinook,27,27,Single Run
Chena River Escapement,,,2017,07/29,Chena River,Chinook,12,12,Single Run
Chena River Escapement,,,2017,07/30,Chena River,Chinook,18,18,Single Run
Chena River Escapement,,,2017,07/31,Chena River,Chinook,3,3,Single Run
Chena River Escapement,,,2017,08/01,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2017,08/02,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2017,08/03,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2017,08/04,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,08/05,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2017,08/06,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2018,06/23,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2018,06/24,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2018,06/25,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2018,06/26,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2018,06/27,Chena River,Chinook,1,1,Single Run
Chena River Escapement,,,2018,06/28,Chena River,Chinook,1,1,Single Run
Chena River Escapement,,,2018,06/29,Chena River,Chinook,2,2,Single Run
Chena River Escapement,,,2018,06/30,Chena River,Chinook,3,3,Single Run
Chena River Escapement,,,2018,07/01,Chena River,Chinook,5,5,Single Run
Chena River Escapement,,,2018,07/02,Chena River,Chinook,9,9,Single Run
Chena River Escapement,,,2018,07/03,Chena River,Chinook,54,54,Single Run
Chena River Escapement,,,2018,07/04,Chena River,Chinook,86,86,Single Run
Chena River Escapement,,,2018,07/05,Chena River,Chinook,112,112,Single Run
Chena River Escapement,,,2018,07/06,Chena River,Chinook,113,113,Single Run
Chena River Escapement,,,2018,07/07,Chena River,Chinook,40,40,Single Run
Chena River Escapement,,,2018,07/08,Chena River,Chinook,149,149,Single Run
Chena River Escapement,,,2018,07/09,Chena River,Chinook,205,205,Single Run
Chena River Escapement,,,2018,07/10,Chena River,Chinook,199,199,Single Run
Chena River Escapement,,,2018,07/11,Chena River,Chinook,195,195,Single Run
Chena River Escapement,,,2018,07/12,Chena River,Chinook,263,263,Single Run
Chena River Escapement,,,2018,07/13,Chena River,Chinook,272,272,Single Run
Chena River Escapement,,,2018,07/14,Chena River,Chinook,363,363,Single Run
Chena River Escapement,,,2018,07/15,Chena River,Chinook,372,372,Single Run
Chena River Escapement,,,2018,07/16,Chena River,Chinook,302,302,Single Run
Chena River Escapement,,,2018,07/17,Chena River,Chinook,357,357,Single Run
Chena River Escapement,,,2018,07/18,Chena River,Chinook,356,356,Single Run
Chena River Escapement,,,2018,07/19,Chena River,Chinook,354,354,Single Run
Chena River Escapement,,,2018,07/20,Chena River,Chinook,405,405,Single Run
Chena River Escapement,,,2018,07/21,Chena River,Chinook,249,249,Single Run
Chena River Escapement,,,2018,07/22,Chena River,Chinook,231,231,Single Run
Chena River Escapement,,,2018,07/23,Chena River,Chinook,212,212,Single Run
Chena River Escapement,,,2018,07/24,Chena River,Chinook,133,133,Single Run
Chena River Escapement,,,2018,07/25,Chena River,Chinook,159,159,Single Run
Chena River Escapement,,,2018,07/26,Chena River,Chinook,102,102,Single Run
Chena River Escapement,,,2018,07/27,Chena River,Chinook,70,70,Single Run
Chena River Escapement,,,2018,07/28,Chena River,Chinook,59,59,Single Run
Chena River Escapement,,,2018,07/29,Chena River,Chinook,33,33,Single Run
Chena River Escapement,,,2018,07/30,Chena River,Chinook,63,63,Single Run
Chena River Escapement,,,2018,07/31,Chena River,Chinook,120,120,Single Run
Chena River Escapement,,,2018,08/01,Chena River,Chinook,69,69,Single Run
Chena River Escapement,,,2018,08/02,Chena River,Chinook,10,10,Single Run
Chena River Escapement,,,2018,08/03,Chena River,Chinook,3,3,Single Run
Chena River Escapement,,,2018,08/04,Chena River,Chinook,49,49,Single Run
Chena River Escapement,,,2018,08/05,Chena River,Chinook,14,14,Single Run
Chena River Escapement,,,2018,08/06,Chena River,Chinook,37,37,Single Run
Chena River Escapement,,,2018,08/07,Chena River,Chinook,33,33,Single Run
Chena River Escapement,,,2018,08/08,Chena River,Chinook,30,30,Single Run
Chena River Escapement,,,2018,08/09,Chena River,Chinook,27,27,Single Run
Chena River Escapement,,,2018,08/10,Chena River,Chinook,24,24,Single Run
Chena River Escapement,,,2018,08/11,Chena River,Chinook,22,22,Single Run
Chena River Escapement,,,2018,08/12,Chena River,Chinook,20,20,Single Run
Chena River Escapement,,,2018,08/13,Chena River,Chinook,18,18,Single Run
Chena River Escapement,,,2018,08/14,Chena River,Chinook,16,16,Single Run
Chena River Escapement,,,2018,08/15,Chena River,Chinook,14,14,Single Run
Chena River Escapement,,,2018,08/16,Chena River,Chinook,13,13,Single Run
Chena River Escapement,,,2018,08/17,Chena River,Chinook,12,12,Single Run
Chena River Escapement,,,2018,08/18,Chena River,Chinook,11,11,Single Run
Chena River Escapement,,,2018,08/19,Chena River,Chinook,10,10,Single Run
Chena River Escapement,,,2018,08/20,Chena River,Chinook,10,10,Single Run
Chena River Escapement,,,2018,08/21,Chena River,Chinook,9,9,Single Run
Chena River Escapement,,,2019,06/23,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2019,06/24,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2019,06/25,Chena River,Chinook,6,6,Single Run
Chena River Escapement,,,2019,06/26,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2019,06/27,Chena River,Chinook,9,9,Single Run
Chena River Escapement,,,2019,06/28,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2019,06/29,Chena River,Chinook,9,9,Single Run
Chena River Escapement,,,2019,06/30,Chena River,Chinook,9,9,Single Run
Chena River Escapement,,,2019,07/01,Chena River,Chinook,39,39,Single Run
Chena River Escapement,,,2019,07/02,Chena River,Chinook,36,36,Single Run
Chena River Escapement,,,2019,07/03,Chena River,Chinook,33,33,Single Run
Chena River Escapement,,,2019,07/04,Chena River,Chinook,21,21,Single Run
Chena River Escapement,,,2019,07/05,Chena River,Chinook,21,21,Single Run
Chena River Escapement,,,2019,07/06,Chena River,Chinook,57,57,Single Run
Chena River Escapement,,,2019,07/07,Chena River,Chinook,36,36,Single Run
Chena River Escapement,,,2019,07/08,Chena River,Chinook,33,33,Single Run
Chena River Escapement,,,2019,07/09,Chena River,Chinook,30,30,Single Run
Chena River Escapement,,,2019,07/10,Chena River,Chinook,24,24,Single Run
Chena River Escapement,,,2019,07/11,Chena River,Chinook,53,53,Single Run
Chena River Escapement,,,2019,07/12,Chena River,Chinook,27,27,Single Run
Chena River Escapement,,,2019,07/13,Chena River,Chinook,49,49,Single Run
Chena River Escapement,,,2019,07/14,Chena River,Chinook,60,60,Single Run
Chena River Escapement,,,2019,07/15,Chena River,Chinook,84,84,Single Run
Chena River Escapement,,,2019,07/16,Chena River,Chinook,129,129,Single Run
Chena River Escapement,,,2019,07/17,Chena River,Chinook,84,84,Single Run
Chena River Escapement,,,2019,07/18,Chena River,Chinook,76,76,Single Run
Chena River Escapement,,,2019,07/19,Chena River,Chinook,141,141,Single Run
Chena River Escapement,,,2019,07/20,Chena River,Chinook,81,81,Single Run
Chena River Escapement,,,2019,07/21,Chena River,Chinook,72,72,Single Run
Chena River Escapement,,,2019,07/22,Chena River,Chinook,45,45,Single Run
Chena River Escapement,,,2019,07/23,Chena River,Chinook,165,165,Single Run
Chena River Escapement,,,2019,07/24,Chena River,Chinook,81,81,Single Run
Chena River Escapement,,,2019,07/25,Chena River,Chinook,63,63,Single Run
Chena River Escapement,,,2019,07/26,Chena River,Chinook,59,59,Single Run
Chena River Escapement,,,2019,07/27,Chena River,Chinook,15,15,Single Run
Chena River Escapement,,,2019,07/28,Chena River,Chinook,87,87,Single Run
Chena River Escapement,,,2019,07/29,Chena River,Chinook,117,117,Single Run
Chena River Escapement,,,2019,07/30,Chena River,Chinook,12,12,Single Run
Chena River Escapement,,,2019,07/31,Chena River,Chinook,21,21,Single Run
Chena River Escapement,,,2019,08/01,Chena River,Chinook,108,108,Single Run
Chena River Escapement,,,2019,08/02,Chena River,Chinook,26,26,Single Run
Chena River Escapement,,,2019,08/03,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2019,08/04,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2019,08/05,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2019,08/06,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2019,08/07,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2019,08/08,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2019,08/09,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2019,08/10,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2019,08/11,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2019,08/12,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,06/23,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,06/24,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,06/25,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,06/26,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,06/27,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,06/28,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,06/29,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,06/30,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,07/01,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,07/02,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,07/03,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,07/04,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,07/05,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,07/06,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2020,07/07,Chena River,Chinook,53,53,Single Run
Chena River Escapement,,,2020,07/08,Chena River,Chinook,15,15,Single Run
Chena River Escapement,,,2020,07/09,Chena River,Chinook,3,3,Single Run
Chena River Escapement,,,2020,07/10,Chena River,Chinook,12,12,Single Run
Chena River Escapement,,,2020,07/11,Chena River,Chinook,64,64,Single Run
Chena River Escapement,,,2020,07/12,Chena River,Chinook,69,69,Single Run
Chena River Escapement,,,2020,07/13,Chena River,Chinook,23,23,Single Run
Chena River Escapement,,,2020,07/14,Chena River,Chinook,27,27,Single Run
Chena River Escapement,,,2020,07/15,Chena River,Chinook,30,30,Single Run
Chena River Escapement,,,2020,07/16,Chena River,Chinook,30,30,Single Run
Chena River Escapement,,,2020,07/17,Chena River,Chinook,44,44,Single Run
Chena River Escapement,,,2020,07/18,Chena River,Chinook,33,33,Single Run
Chena River Escapement,,,2020,07/19,Chena River,Chinook,36,36,Single Run
Chena River Escapement,,,2020,07/20,Chena River,Chinook,15,15,Single Run
Chena River Escapement,,,2020,07/21,Chena River,Chinook,18,18,Single Run
Chena River Escapement,,,2020,07/22,Chena River,Chinook,30,30,Single Run
Chena River Escapement,,,2020,07/23,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,07/24,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,07/25,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,07/26,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,07/27,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,07/28,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,07/29,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,07/30,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,07/31,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,08/01,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,08/02,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,08/03,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,08/04,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,08/05,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,08/06,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,08/07,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,08/08,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,08/09,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,08/10,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,08/11,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2020,08/12,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2021,06/23,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2021,06/24,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2021,06/25,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2021,06/26,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2021,06/27,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2021,06/28,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2021,06/29,Chena River,Chinook,9,9,Single Run
Chena River Escapement,,,2021,06/30,Chena River,Chinook,9,9,Single Run
Chena River Escapement,,,2021,07/01,Chena River,Chinook,41,41,Single Run
Chena River Escapement,,,2021,07/02,Chena River,Chinook,17,17,Single Run
Chena River Escapement,,,2021,07/03,Chena River,Chinook,9,9,Single Run
Chena River Escapement,,,2021,07/04,Chena River,Chinook,63,63,Single Run
Chena River Escapement,,,2021,07/05,Chena River,Chinook,39,39,Single Run
Chena River Escapement,,,2021,07/06,Chena River,Chinook,54,54,Single Run
Chena River Escapement,,,2021,07/07,Chena River,Chinook,69,69,Single Run
Chena River Escapement,,,2021,07/08,Chena River,Chinook,69,69,Single Run
Chena River Escapement,,,2021,07/09,Chena River,Chinook,30,30,Single Run
Chena River Escapement,,,2021,07/10,Chena River,Chinook,52,52,Single Run
Chena River Escapement,,,2021,07/11,Chena River,Chinook,30,30,Single Run
Chena River Escapement,,,2021,07/12,Chena River,Chinook,36,36,Single Run
Chena River Escapement,,,2021,07/13,Chena River,Chinook,27,27,Single Run
Chena River Escapement,,,2021,07/14,Chena River,Chinook,99,99,Single Run
Chena River Escapement,,,2021,07/15,Chena River,Chinook,55,55,Single Run
Chena River Escapement,,,2021,07/16,Chena River,Chinook,24,24,Single Run
Chena River Escapement,,,2021,07/17,Chena River,Chinook,45,45,Single Run
Chena River Escapement,,,2021,07/18,Chena River,Chinook,42,42,Single Run
Chena River Escapement,,,2021,07/19,Chena River,Chinook,117,117,Single Run
Chena River Escapement,,,2021,07/20,Chena River,Chinook,54,54,Single Run
Chena River Escapement,,,2021,07/21,Chena River,Chinook,40,40,Single Run
Chena River Escapement,,,2021,07/22,Chena River,Chinook,42,42,Single Run
Chena River Escapement,,,2021,07/23,Chena River,Chinook,89,89,Single Run
Chena River Escapement,,,2021,07/24,Chena River,Chinook,57,57,Single Run
Chena River Escapement,,,2021,07/25,Chena River,Chinook,5,5,Single Run
Chena River Escapement,,,2021,07/26,Chena River,Chinook,28,28,Single Run
Chena River Escapement,,,2021,07/27,Chena River,Chinook,57,57,Single Run
Chena River Escapement,,,2021,07/28,Chena River,Chinook,9,9,Single Run
Chena River Escapement,,,2021,07/29,Chena River,Chinook,3,3,Single Run
Chena River Escapement,,,2021,07/30,Chena River,Chinook,9,9,Single Run
Chena River Escapement,,,2021,07/31,Chena River,Chinook,6,6,Single Run
Chena River Escapement,,,2021,08/01,Chena River,Chinook,33,33,Single Run
Chena River Escapement,,,2021,08/02,Chena River,Chinook,6,6,Single Run
Chena River Escapement,,,2021,08/03,Chena River,Chinook,24,24,Single Run
Chena River Escapement,,,2021,08/04,Chena River,Chinook,9,9,Single Run
Chena River Escapement,,,2021,08/05,Chena River,Chinook,-5,-5,Single Run
Chena River Escapement,,,2021,08/06,Chena River,Chinook,5,5,Single Run
Chena River Escapement,,,2021,08/07,Chena River,Chinook,5,5,Single Run
Chena River Escapement,,,2021,08/08,Chena River,Chinook,5,5,Single Run
Chena River Escapement,,,2021,08/09,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2021,08/10,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2021,08/11,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2021,08/12,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,06/23,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,06/24,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,06/25,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,06/26,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,06/27,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,06/28,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,06/29,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,06/30,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,07/01,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,07/02,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2022,07/03,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2022,07/04,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2022,07/05,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2022,07/06,Chena River,Chinook,3,3,Single Run
Chena River Escapement,,,2022,07/07,Chena River,Chinook,19,19,Single Run
Chena River Escapement,,,2022,07/08,Chena River,Chinook,24,24,Single Run
Chena River Escapement,,,2022,07/09,Chena River,Chinook,6,6,Single Run
Chena River Escapement,,,2022,07/10,Chena River,Chinook,3,3,Single Run
Chena River Escapement,,,2022,07/11,Chena River,Chinook,6,6,Single Run
Chena River Escapement,,,2022,07/12,Chena River,Chinook,21,21,Single Run
Chena River Escapement,,,2022,07/13,Chena River,Chinook,15,15,Single Run
Chena River Escapement,,,2022,07/14,Chena River,Chinook,9,9,Single Run
Chena River Escapement,,,2022,07/15,Chena River,Chinook,15,15,Single Run
Chena River Escapement,,,2022,07/16,Chena River,Chinook,3,3,Single Run
Chena River Escapement,,,2022,07/17,Chena River,Chinook,15,15,Single Run
Chena River Escapement,,,2022,07/18,Chena River,Chinook,6,6,Single Run
Chena River Escapement,,,2022,07/19,Chena River,Chinook,9,9,Single Run
Chena River Escapement,,,2022,07/20,Chena River,Chinook,9,9,Single Run
Chena River Escapement,,,2022,07/21,Chena River,Chinook,27,27,Single Run
Chena River Escapement,,,2022,07/22,Chena River,Chinook,54,54,Single Run
Chena River Escapement,,,2022,07/23,Chena River,Chinook,21,21,Single Run
Chena River Escapement,,,2022,07/24,Chena River,Chinook,6,6,Single Run
Chena River Escapement,,,2022,07/25,Chena River,Chinook,9,9,Single Run
Chena River Escapement,,,2022,07/26,Chena River,Chinook,32,32,Single Run
Chena River Escapement,,,2022,07/27,Chena River,Chinook,11,11,Single Run
Chena River Escapement,,,2022,07/28,Chena River,Chinook,6,6,Single Run
Chena River Escapement,,,2022,07/29,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2022,07/30,Chena River,Chinook,12,12,Single Run
Chena River Escapement,,,2022,07/31,Chena River,Chinook,3,3,Single Run
Chena River Escapement,,,2022,08/01,Chena River,Chinook,5,5,Single Run
Chena River Escapement,,,2022,08/02,Chena River,Chinook,-3,-3,Single Run
Chena River Escapement,,,2022,08/03,Chena River,Chinook,3,3,Single Run
Chena River Escapement,,,2022,08/04,Chena River,Chinook,6,6,Single Run
Chena River Escapement,,,2022,08/05,Chena River,Chinook,0,0,Single Run
Chena River Escapement,,,2022,08/06,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,08/07,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,08/08,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,08/09,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,08/10,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,08/11,Chena River,Chinook,,,Single Run
Chena River Escapement,,,2022,08/12,Chena River,Chinook,,,Single Run
