Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count,Run
Andreafsky River (East Fork) Escapement,,,2004,07/24,Andreafsky River (East Fork),Chinook,12,12,Single Run
Andreafsky River (East Fork) Escapement,,,2004,07/25,Andreafsky River (East Fork),Chinook,19,19,Single Run
Andreafsky River (East Fork) Escapement,,,2004,07/26,Andreafsky River (East Fork),Chinook,5,5,Single Run
Andreafsky River (East Fork) Escapement,,,2004,07/27,Andreafsky River (East Fork),Chinook,14,14,Single Run
Andreafsky River (East Fork) Escapement,,,2004,07/28,Andreafsky River (East Fork),Chinook,23,23,Single Run
Andreafsky River (East Fork) Escapement,,,2004,07/29,Andreafsky River (East Fork),Chinook,19,19,Single Run
Andreafsky River (East Fork) Escapement,,,2004,07/30,Andreafsky River (East Fork),Chinook,7,7,Single Run
Andreafsky River (East Fork) Escapement,,,2004,07/31,Andreafsky River (East Fork),Chinook,15,15,Single Run
Andreafsky River (East Fork) Escapement,,,2004,08/01,Andreafsky River (East Fork),Chinook,296,296,Single Run
Andreafsky River (East Fork) Escapement,,,2005,06/26,Andreafsky River (East Fork),Chinook,16,16,Single Run
Andreafsky River (East Fork) Escapement,,,2005,06/27,Andreafsky River (East Fork),Chinook,2,2,Single Run
Andreafsky River (East Fork) Escapement,,,2005,06/28,Andreafsky River (East Fork),Chinook,42,42,Single Run
Andreafsky River (East Fork) Escapement,,,2005,06/29,Andreafsky River (East Fork),Chinook,88,88,Single Run
Andreafsky River (East Fork) Escapement,,,2005,06/30,Andreafsky River (East Fork),Chinook,238,238,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/01,Andreafsky River (East Fork),Chinook,11,11,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/02,Andreafsky River (East Fork),Chinook,89,89,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/03,Andreafsky River (East Fork),Chinook,135,135,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/04,Andreafsky River (East Fork),Chinook,114,114,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/05,Andreafsky River (East Fork),Chinook,111,111,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/06,Andreafsky River (East Fork),Chinook,154,154,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/07,Andreafsky River (East Fork),Chinook,271,271,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/08,Andreafsky River (East Fork),Chinook,169,169,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/09,Andreafsky River (East Fork),Chinook,46,46,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/10,Andreafsky River (East Fork),Chinook,7,7,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/11,Andreafsky River (East Fork),Chinook,15,15,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/12,Andreafsky River (East Fork),Chinook,9,9,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/13,Andreafsky River (East Fork),Chinook,58,58,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/14,Andreafsky River (East Fork),Chinook,108,108,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/15,Andreafsky River (East Fork),Chinook,49,49,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/16,Andreafsky River (East Fork),Chinook,55,55,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/17,Andreafsky River (East Fork),Chinook,30,30,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/18,Andreafsky River (East Fork),Chinook,14,14,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/19,Andreafsky River (East Fork),Chinook,22,22,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/20,Andreafsky River (East Fork),Chinook,17,17,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/21,Andreafsky River (East Fork),Chinook,50,50,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/22,Andreafsky River (East Fork),Chinook,51,51,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/23,Andreafsky River (East Fork),Chinook,15,15,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/24,Andreafsky River (East Fork),Chinook,22,22,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/25,Andreafsky River (East Fork),Chinook,46,46,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/26,Andreafsky River (East Fork),Chinook,4,4,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/27,Andreafsky River (East Fork),Chinook,4,4,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/28,Andreafsky River (East Fork),Chinook,4,4,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/29,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/30,Andreafsky River (East Fork),Chinook,4,4,Single Run
Andreafsky River (East Fork) Escapement,,,2005,07/31,Andreafsky River (East Fork),Chinook,3,3,Single Run
Andreafsky River (East Fork) Escapement,,,2005,08/01,Andreafsky River (East Fork),Chinook,166,166,Single Run
Andreafsky River (East Fork) Escapement,,,2006,06/28,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2006,06/29,Andreafsky River (East Fork),Chinook,6,6,Single Run
Andreafsky River (East Fork) Escapement,,,2006,06/30,Andreafsky River (East Fork),Chinook,51,51,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/01,Andreafsky River (East Fork),Chinook,40,40,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/02,Andreafsky River (East Fork),Chinook,13,13,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/03,Andreafsky River (East Fork),Chinook,51,51,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/04,Andreafsky River (East Fork),Chinook,128,128,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/05,Andreafsky River (East Fork),Chinook,276,276,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/06,Andreafsky River (East Fork),Chinook,437,437,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/07,Andreafsky River (East Fork),Chinook,574,574,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/08,Andreafsky River (East Fork),Chinook,392,392,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/09,Andreafsky River (East Fork),Chinook,86,86,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/10,Andreafsky River (East Fork),Chinook,165,165,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/11,Andreafsky River (East Fork),Chinook,449,449,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/12,Andreafsky River (East Fork),Chinook,1108,1108,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/13,Andreafsky River (East Fork),Chinook,201,201,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/14,Andreafsky River (East Fork),Chinook,67,67,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/15,Andreafsky River (East Fork),Chinook,117,117,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/16,Andreafsky River (East Fork),Chinook,262,262,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/17,Andreafsky River (East Fork),Chinook,714,714,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/18,Andreafsky River (East Fork),Chinook,371,371,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/19,Andreafsky River (East Fork),Chinook,264,264,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/20,Andreafsky River (East Fork),Chinook,164,164,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/21,Andreafsky River (East Fork),Chinook,161,161,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/22,Andreafsky River (East Fork),Chinook,166,166,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/23,Andreafsky River (East Fork),Chinook,117,117,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/24,Andreafsky River (East Fork),Chinook,48,48,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/25,Andreafsky River (East Fork),Chinook,25,25,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/26,Andreafsky River (East Fork),Chinook,8,8,Single Run
Andreafsky River (East Fork) Escapement,,,2006,07/27,Andreafsky River (East Fork),Chinook,2,2,Single Run
Andreafsky River (East Fork) Escapement,,,2007,06/19,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2007,06/20,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2007,06/21,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2007,06/22,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2007,06/23,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2007,06/24,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2007,06/25,Andreafsky River (East Fork),Chinook,7,7,Single Run
Andreafsky River (East Fork) Escapement,,,2007,06/26,Andreafsky River (East Fork),Chinook,2,2,Single Run
Andreafsky River (East Fork) Escapement,,,2007,06/27,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2007,06/28,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2007,06/29,Andreafsky River (East Fork),Chinook,4,4,Single Run
Andreafsky River (East Fork) Escapement,,,2007,06/30,Andreafsky River (East Fork),Chinook,7,7,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/01,Andreafsky River (East Fork),Chinook,134,134,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/02,Andreafsky River (East Fork),Chinook,197,197,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/03,Andreafsky River (East Fork),Chinook,75,75,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/04,Andreafsky River (East Fork),Chinook,277,277,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/05,Andreafsky River (East Fork),Chinook,141,141,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/06,Andreafsky River (East Fork),Chinook,476,476,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/07,Andreafsky River (East Fork),Chinook,442,442,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/08,Andreafsky River (East Fork),Chinook,157,157,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/09,Andreafsky River (East Fork),Chinook,299,299,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/10,Andreafsky River (East Fork),Chinook,255,255,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/11,Andreafsky River (East Fork),Chinook,86,86,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/12,Andreafsky River (East Fork),Chinook,653,653,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/13,Andreafsky River (East Fork),Chinook,103,103,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/14,Andreafsky River (East Fork),Chinook,96,96,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/15,Andreafsky River (East Fork),Chinook,28,28,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/16,Andreafsky River (East Fork),Chinook,25,25,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/17,Andreafsky River (East Fork),Chinook,34,34,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/18,Andreafsky River (East Fork),Chinook,132,132,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/19,Andreafsky River (East Fork),Chinook,78,78,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/20,Andreafsky River (East Fork),Chinook,35,35,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/21,Andreafsky River (East Fork),Chinook,95,95,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/22,Andreafsky River (East Fork),Chinook,249,249,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/23,Andreafsky River (East Fork),Chinook,59,59,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/24,Andreafsky River (East Fork),Chinook,63,63,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/25,Andreafsky River (East Fork),Chinook,102,102,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/26,Andreafsky River (East Fork),Chinook,33,33,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/27,Andreafsky River (East Fork),Chinook,149,149,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/28,Andreafsky River (East Fork),Chinook,4,4,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/29,Andreafsky River (East Fork),Chinook,4,4,Single Run
Andreafsky River (East Fork) Escapement,,,2007,07/30,Andreafsky River (East Fork),Chinook,3,3,Single Run
Andreafsky River (East Fork) Escapement,,,2008,06/21,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2008,06/22,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2008,06/23,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2008,06/24,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2008,06/25,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2008,06/26,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2008,06/27,Andreafsky River (East Fork),Chinook,5,5,Single Run
Andreafsky River (East Fork) Escapement,,,2008,06/28,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2008,06/29,Andreafsky River (East Fork),Chinook,10,10,Single Run
Andreafsky River (East Fork) Escapement,,,2008,06/30,Andreafsky River (East Fork),Chinook,7,7,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/01,Andreafsky River (East Fork),Chinook,14,14,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/02,Andreafsky River (East Fork),Chinook,44,44,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/03,Andreafsky River (East Fork),Chinook,41,41,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/04,Andreafsky River (East Fork),Chinook,50,50,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/05,Andreafsky River (East Fork),Chinook,133,133,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/06,Andreafsky River (East Fork),Chinook,301,301,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/07,Andreafsky River (East Fork),Chinook,610,610,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/08,Andreafsky River (East Fork),Chinook,777,777,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/09,Andreafsky River (East Fork),Chinook,110,110,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/10,Andreafsky River (East Fork),Chinook,7,7,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/11,Andreafsky River (East Fork),Chinook,11,11,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/12,Andreafsky River (East Fork),Chinook,23,23,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/13,Andreafsky River (East Fork),Chinook,53,53,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/14,Andreafsky River (East Fork),Chinook,76,76,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/15,Andreafsky River (East Fork),Chinook,265,265,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/16,Andreafsky River (East Fork),Chinook,355,355,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/17,Andreafsky River (East Fork),Chinook,277,277,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/18,Andreafsky River (East Fork),Chinook,283,283,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/19,Andreafsky River (East Fork),Chinook,130,130,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/20,Andreafsky River (East Fork),Chinook,57,57,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/21,Andreafsky River (East Fork),Chinook,58,58,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/22,Andreafsky River (East Fork),Chinook,130,130,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/23,Andreafsky River (East Fork),Chinook,104,104,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/24,Andreafsky River (East Fork),Chinook,75,75,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/25,Andreafsky River (East Fork),Chinook,49,49,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/26,Andreafsky River (East Fork),Chinook,35,35,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/27,Andreafsky River (East Fork),Chinook,26,26,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/28,Andreafsky River (East Fork),Chinook,61,61,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/29,Andreafsky River (East Fork),Chinook,39,39,Single Run
Andreafsky River (East Fork) Escapement,,,2008,07/30,Andreafsky River (East Fork),Chinook,24,24,Single Run
Andreafsky River (East Fork) Escapement,,,2009,06/22,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2009,06/23,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2009,06/24,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2009,06/25,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2009,06/26,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2009,06/27,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2009,06/28,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2009,06/29,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2009,06/30,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/01,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/02,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/03,Andreafsky River (East Fork),Chinook,2,2,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/04,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/05,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/06,Andreafsky River (East Fork),Chinook,3,3,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/07,Andreafsky River (East Fork),Chinook,15,15,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/08,Andreafsky River (East Fork),Chinook,7,7,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/09,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/10,Andreafsky River (East Fork),Chinook,2,2,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/11,Andreafsky River (East Fork),Chinook,34,34,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/12,Andreafsky River (East Fork),Chinook,247,247,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/13,Andreafsky River (East Fork),Chinook,106,106,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/14,Andreafsky River (East Fork),Chinook,142,142,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/15,Andreafsky River (East Fork),Chinook,13,13,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/16,Andreafsky River (East Fork),Chinook,13,13,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/17,Andreafsky River (East Fork),Chinook,251,251,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/18,Andreafsky River (East Fork),Chinook,37,37,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/19,Andreafsky River (East Fork),Chinook,76,76,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/20,Andreafsky River (East Fork),Chinook,53,53,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/21,Andreafsky River (East Fork),Chinook,112,112,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/22,Andreafsky River (East Fork),Chinook,201,201,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/23,Andreafsky River (East Fork),Chinook,222,222,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/24,Andreafsky River (East Fork),Chinook,126,126,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/25,Andreafsky River (East Fork),Chinook,104,104,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/26,Andreafsky River (East Fork),Chinook,39,39,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/27,Andreafsky River (East Fork),Chinook,37,37,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/28,Andreafsky River (East Fork),Chinook,262,262,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/29,Andreafsky River (East Fork),Chinook,221,221,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/30,Andreafsky River (East Fork),Chinook,172,172,Single Run
Andreafsky River (East Fork) Escapement,,,2009,07/31,Andreafsky River (East Fork),Chinook,178,178,Single Run
Andreafsky River (East Fork) Escapement,,,2009,08/01,Andreafsky River (East Fork),Chinook,327,327,Single Run
Andreafsky River (East Fork) Escapement,,,2010,06/20,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2010,06/21,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2010,06/22,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2010,06/23,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2010,06/24,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2010,06/25,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2010,06/26,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2010,06/27,Andreafsky River (East Fork),Chinook,3,3,Single Run
Andreafsky River (East Fork) Escapement,,,2010,06/28,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2010,06/29,Andreafsky River (East Fork),Chinook,13,13,Single Run
Andreafsky River (East Fork) Escapement,,,2010,06/30,Andreafsky River (East Fork),Chinook,16,16,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/01,Andreafsky River (East Fork),Chinook,18,18,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/02,Andreafsky River (East Fork),Chinook,41,41,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/03,Andreafsky River (East Fork),Chinook,54,54,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/04,Andreafsky River (East Fork),Chinook,25,25,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/05,Andreafsky River (East Fork),Chinook,41,41,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/06,Andreafsky River (East Fork),Chinook,124,124,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/07,Andreafsky River (East Fork),Chinook,16,16,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/08,Andreafsky River (East Fork),Chinook,36,36,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/09,Andreafsky River (East Fork),Chinook,353,353,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/10,Andreafsky River (East Fork),Chinook,295,295,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/11,Andreafsky River (East Fork),Chinook,69,69,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/12,Andreafsky River (East Fork),Chinook,92,92,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/13,Andreafsky River (East Fork),Chinook,24,24,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/14,Andreafsky River (East Fork),Chinook,34,34,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/15,Andreafsky River (East Fork),Chinook,27,27,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/16,Andreafsky River (East Fork),Chinook,278,278,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/17,Andreafsky River (East Fork),Chinook,274,274,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/18,Andreafsky River (East Fork),Chinook,21,21,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/19,Andreafsky River (East Fork),Chinook,7,7,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/20,Andreafsky River (East Fork),Chinook,9,9,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/21,Andreafsky River (East Fork),Chinook,32,32,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/22,Andreafsky River (East Fork),Chinook,22,22,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/23,Andreafsky River (East Fork),Chinook,47,47,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/24,Andreafsky River (East Fork),Chinook,59,59,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/25,Andreafsky River (East Fork),Chinook,59,59,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/26,Andreafsky River (East Fork),Chinook,81,81,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/27,Andreafsky River (East Fork),Chinook,23,23,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/28,Andreafsky River (East Fork),Chinook,94,94,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/29,Andreafsky River (East Fork),Chinook,101,101,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/30,Andreafsky River (East Fork),Chinook,14,14,Single Run
Andreafsky River (East Fork) Escapement,,,2010,07/31,Andreafsky River (East Fork),Chinook,10,10,Single Run
Andreafsky River (East Fork) Escapement,,,2011,06/20,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2011,06/21,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2011,06/22,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2011,06/23,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2011,06/24,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2011,06/25,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2011,06/26,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2011,06/27,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2011,06/28,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2011,06/29,Andreafsky River (East Fork),Chinook,9,9,Single Run
Andreafsky River (East Fork) Escapement,,,2011,06/30,Andreafsky River (East Fork),Chinook,25,25,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/01,Andreafsky River (East Fork),Chinook,29,29,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/02,Andreafsky River (East Fork),Chinook,41,41,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/03,Andreafsky River (East Fork),Chinook,33,33,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/04,Andreafsky River (East Fork),Chinook,19,19,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/05,Andreafsky River (East Fork),Chinook,20,20,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/06,Andreafsky River (East Fork),Chinook,261,261,Single Run
