Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count, CASE  WHEN Count Type = 'Counted Live' THEN 'Counted' ELSE Count Type END,Method
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,08/22,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,08/23,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,08/24,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,08/25,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,08/26,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,08/27,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,08/28,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,08/29,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,08/30,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,08/31,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,09/01,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,09/02,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,09/03,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,09/04,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,09/05,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,09/06,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,09/07,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,09/08,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,09/09,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,09/10,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,09/11,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,09/12,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2008,09/13,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/15,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/16,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/17,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/18,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/19,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/20,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/21,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/22,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/23,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/24,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/25,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/26,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/27,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/28,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/29,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,06/30,Tuluksak River,Chinook,1,1,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/01,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/02,Tuluksak River,Chinook,1,1,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/03,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/04,Tuluksak River,Chinook,1,1,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/05,Tuluksak River,Chinook,3,3,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/06,Tuluksak River,Chinook,9,9,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/07,Tuluksak River,Chinook,8,8,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/08,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/09,Tuluksak River,Chinook,2,2,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/10,Tuluksak River,Chinook,16,16,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/11,Tuluksak River,Chinook,23,23,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/12,Tuluksak River,Chinook,40,40,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/13,Tuluksak River,Chinook,6,6,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/14,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/15,Tuluksak River,Chinook,3,3,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/16,Tuluksak River,Chinook,4,4,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/17,Tuluksak River,Chinook,35,35,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/18,Tuluksak River,Chinook,4,4,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/19,Tuluksak River,Chinook,8,8,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/20,Tuluksak River,Chinook,18,18,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/21,Tuluksak River,Chinook,3,3,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/22,Tuluksak River,Chinook,8,8,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/23,Tuluksak River,Chinook,16,16,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/24,Tuluksak River,Chinook,25,25,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/25,Tuluksak River,Chinook,27,27,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/26,Tuluksak River,Chinook,2,2,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/27,Tuluksak River,Chinook,2,2,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/28,Tuluksak River,Chinook,15,15,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/29,Tuluksak River,Chinook,19,19,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/30,Tuluksak River,Chinook,5,5,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,07/31,Tuluksak River,Chinook,2,2,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/01,Tuluksak River,Chinook,15,15,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/02,Tuluksak River,Chinook,8,8,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/03,Tuluksak River,Chinook,11,11,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/04,Tuluksak River,Chinook,4,4,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/05,Tuluksak River,Chinook,6,6,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/06,Tuluksak River,Chinook,1,1,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/07,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/08,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/09,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/10,Tuluksak River,Chinook,2,2,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/11,Tuluksak River,Chinook,1,1,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/12,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/13,Tuluksak River,Chinook,2,2,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/14,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/15,Tuluksak River,Chinook,1,1,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/16,Tuluksak River,Chinook,1,1,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/17,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/18,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/19,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/20,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/21,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/22,Tuluksak River,Chinook,4,4,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/23,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/24,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/25,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/26,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/27,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/28,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/29,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/30,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,08/31,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/01,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/02,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/03,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/04,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/05,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/06,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/07,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/08,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/09,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/10,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/11,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/12,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/13,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/14,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/15,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/16,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/17,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/18,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/19,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2009,09/20,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/15,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/16,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/17,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/18,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/19,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/20,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/21,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/22,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/23,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/24,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/25,Tuluksak River,Chinook,0,0,Estimated,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/26,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/27,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/28,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/29,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,06/30,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,07/01,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,07/02,Tuluksak River,Chinook,0,0,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,07/03,Tuluksak River,Chinook,3,3,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,07/04,Tuluksak River,Chinook,5,5,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,07/05,Tuluksak River,Chinook,5,5,Counted,Weir
Tuluksak River Escapement,Operated by US Fish and Wildlife Service.,Contact Ken Harper for information at Ken_Harper@fws.gov or 907-262-9863.,2010,07/06,Tuluksak River,Chinook,2,2,Counted,Weir
